HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments,Crop_AgCROS,GrainYieldDryPerArea_AgCROS,ResidueMassDryPerArea_AgCROS
2013,170,-117.07831999999999,46.780409999999996,CF13GPWW_170_27-G,WW,264.1076115485564,,,9.8,9.3,73.2,26.4,,56.2,385.7801115186968,,,1,,Triticum aestivum (Winter Wheat),2641.076115485564,3857.8011151869678
2013,171,-117.07791,46.78035,CF13GPWW_171_28-G,WW,312.91010498687666,,,10.2,9.0,73.5,26.3,,57.4,438.1165733925112,,,1,,Triticum aestivum (Winter Wheat),3129.1010498687665,4381.165733925112
2013,172,-117.07749,46.78052,CF13GPWW_172_29-G,WW,295.2755905511811,,,10.8,9.0,72.6,28.6,,56.9,419.2050787658388,,,1,,Triticum aestivum (Winter Wheat),2952.755905511811,4192.050787658388
2013,173,-117.07706999999999,46.78029,CF13GPWW_173_30-G,WW,357.61154855643036,,,8.7,9.1,75.8,21.0,,59.0,486.05501326012285,,,1,,Triticum aestivum (Winter Wheat),3576.1154855643035,4860.550132601228
2013,174,-117.07665,46.780409999999996,CF13GPWW_174_31-G,WW,429.7900262467192,,,9.1,9.0,75.2,22.6,,58.8,563.4602005692938,,,1,,Triticum aestivum (Winter Wheat),4297.900262467192,5634.602005692937
2013,175,-117.08688000000001,46.78071,CF13GPWW_174_6-H,WW,331.36482939632543,,,10.6,9.1,72.7,28.8,,58.8,457.90767242042426,,,1,,Triticum aestivum (Winter Wheat),3313.648293963254,4579.076724204243
2013,176,-117.08648000000001,46.7808,CF13GPWW_175_7-H,WW,273.9501312335958,,,13.3,9.0,69.8,36.2,,58.1,396.3353643335838,,,1,,Triticum aestivum (Winter Wheat),2739.501312335958,3963.353643335838
2013,177,-117.08604,46.78076,CF13GPSW_176_8-H,SW,181.26640419947503,,,10.5,6.9,76.9,24.9,,59.7,252.47925203545984,,,1,,Triticum aestivum (Spring Wheat),1812.6640419947503,2524.7925203545983
2013,178,-117.08563000000001,46.78067,CF13GPSW_177_9-H,SW,322.752624671916,,,9.6,7.0,77.3,23.8,,61.0,468.4567459630732,,,1,,Triticum aestivum (Spring Wheat),3227.52624671916,4684.567459630733
2013,179,-117.08521,46.78079,CF13GPSW_178_10-H,SW,356.79133858267716,,,9.2,7.1,77.4,21.9,,62.2,520.4165488500063,,,1,,Triticum aestivum (Spring Wheat),3567.9133858267714,5204.165488500063
2013,180,-117.08478999999998,46.78063,CF13GPGB_179_11-H,GB,75.04921259842521,46.1,3.4219999999999997,,,,,,,89.06338737092364,,,1,,Cicer arietinum (Garbonzo Beans),750.4921259842522,890.6338737092364
2013,181,-117.08436999999999,46.78072,CF13GPSB_180_12-H,SB,364.99343832021003,,,10.8,6.4,64.6,,,52.8,341.0751265036825,,,1,,Hordeum vulgare (Spring Barley),3649.9343832021004,3410.751265036825
2013,183,-117.08353000000001,46.78074,CF13GPGB_182_14-H,GB,149.68832020997377,46.556999999999995,3.8989,,,,,,,177.6400895649569,,,1,,Cicer arietinum (Garbonzo Beans),1496.8832020997377,1776.400895649569
2013,186,-117.08228000000001,46.780770000000004,CF13GPGB_185_17-H,GB,89.40288713910759,46.62,3.8067,,,,,,,106.09736856208386,,,1,,Cicer arietinum (Garbonzo Beans),894.0288713910759,1060.9736856208385
2013,187,-117.08186,46.780570000000004,CF13GPSW_186_18-H,SW,131.23359580052494,,,12.8,6.4,72.3,30.2,,,176.10460200888352,,,1,insufficient sample,Triticum aestivum (Spring Wheat),1312.3359580052493,1761.0460200888351
2013,188,-117.08145,46.78071,CF13GPSW_187_19-H,SW,279.69160104986884,,,10.5,9.9,70.0,28.0,,57.8,402.72446520249525,,,1,,Triticum aestivum (Spring Wheat),2796.9160104986886,4027.2446520249523
2013,189,-117.08103,46.78071,CF13GPSW_188_20-H,SW,482.6935695538057,,,9.5,9.9,70.9,26.1,,62.2,712.6052173595058,,,1,,Triticum aestivum (Spring Wheat),4826.935695538057,7126.052173595058
2013,190,-117.08061000000001,46.780559999999994,CF13GPWW_190_21-H,WW,426.50918635170603,,,10.6,9.4,73.0,29.3,,59.2,559.9417829643315,,,1,,Triticum aestivum (Winter Wheat),4265.09186351706,5599.417829643316
2013,191,-117.08018999999999,46.78083,CF13GPWW_191_22-H,WW,377.2965879265092,,,10.2,9.2,74.0,26.8,,58.7,507.1655188898967,,,1,,Triticum aestivum (Winter Wheat),3772.9658792650916,5071.655188898967
2013,192,-117.07977,46.7808,CF13GPWW_192_23-H,WW,335.05577427821515,,,9.5,9.0,74.5,23.9,,58.6,461.86589222600685,,,1,,Triticum aestivum (Winter Wheat),3350.5577427821518,4618.658922260069
2013,193,-117.07936000000001,46.78076,CF13GPWW_193_24-H,WW,411.33530183727026,,,10.2,9.4,72.9,27.7,,57.0,543.6691015413809,,,1,,Triticum aestivum (Winter Wheat),4113.3530183727025,5436.691015413809
2013,194,-117.07891000000001,46.78066,CF13GPWW_194_25-H,WW,324.80314960629914,,,,9.2,72.7,24.7,,55.4,450.8708372104997,,,1,protein not done,Triticum aestivum (Winter Wheat),3248.031496062991,4508.708372104997
2013,195,-117.07852,46.7807,CF13GPWW_195_26-H,WW,367.86417322834643,,,9.7,9.2,74.4,24.7,,58.1,497.05006827563005,,,1,,Triticum aestivum (Winter Wheat),3678.641732283464,4970.5006827563
2013,196,-117.0781,46.7807,CF13GPWW_196_27-H,WW,334.23556430446195,,,9.9,9.3,73.2,26.7,,57.1,460.9862878247664,,,1,,Triticum aestivum (Winter Wheat),3342.3556430446197,4609.862878247664
2013,197,-117.07768,46.780640000000005,CF13GPWW_197_28-H,WW,319.4717847769029,,,9.5,9.2,73.9,24.0,,57.9,445.153408602436,,,1,,Triticum aestivum (Winter Wheat),3194.717847769029,4451.53408602436
2013,198,-117.07727,46.7808,CF13GPWW_198_29-H,WW,355.15091863517057,,,9.4,9.1,73.0,23.9,,57.4,483.41620005640107,,,1,,Triticum aestivum (Winter Wheat),3551.5091863517055,4834.162000564011
2013,199,-117.07685,46.78058,CF13GPWW_199_30-H,WW,385.498687664042,,,8.7,9.5,74.7,22.2,,58.7,515.9615629023025,,,1,,Triticum aestivum (Winter Wheat),3854.9868766404197,5159.615629023025
2013,201,-117.08623999999999,46.78105,CF13GPWW_200_8-I,WW,154.60958005249344,,,10.5,9.1,72.6,28.6,,58.9,268.3529239530796,,,1,,Triticum aestivum (Winter Wheat),1546.0958005249345,2683.529239530796
2013,202,-117.08582,46.78095,CF13GPSW_201_9-I,SW,269.84908136482943,,,10.2,8.9,71.3,27.6,,59.8,387.6999438857917,,,1,,Triticum aestivum (Spring Wheat),2698.4908136482945,3876.999438857917
2013,203,-117.08541000000001,46.78107,CF13GPSW_202_10-I,SW,252.62467191601053,,,10.3,9.1,71.9,26.3,,56.5,361.4070315815605,,,1,,Triticum aestivum (Spring Wheat),2526.2467191601054,3614.0703158156048
2013,204,-117.08498999999999,46.78092,CF13GPSW_203_11-I,SW,365.40354330708664,,,8.8,6.4,79.2,21.2,,60.0,533.5630050021218,,,1,,Triticum aestivum (Spring Wheat),3654.0354330708665,5335.630050021218
2013,205,-117.08457,46.781009999999995,CF13GPGB_204_12-I,GB,189.46850393700782,46.059,3.3341,,,,,,,224.84855172331532,,,1,,Cicer arietinum (Garbonzo Beans),1894.6850393700784,2248.485517233153
2013,206,-117.08415,46.78096,CF13GPSB_205_13-I,SB,408.4645669291338,,,11.4,9.4,64.0,,,52.8,381.69755730075025,,,1,,Hordeum vulgare (Spring Barley),4084.645669291338,3816.9755730075026
2013,207,-117.08375,46.781040000000004,CF13GPSB_206_14-I,SB,343.6679790026246,,,10.1,7.7,64.2,,,54.4,321.1471415843662,,,1,,Hordeum vulgare (Spring Barley),3436.679790026246,3211.471415843662
2013,208,-117.08332,46.78095,CF13GPGB_207_15-I,GB,99.24540682414698,46.273,3.6686,,,,,,,117.77781280745093,,,1,,Cicer arietinum (Garbonzo Beans),992.4540682414698,1177.7781280745094
2013,209,-117.0829,46.781009999999995,CF13GPGB_208_16-I,GB,156.25,46.507,3.7514,,,,,,,185.42705239520168,,,1,,Cicer arietinum (Garbonzo Beans),1562.5,1854.270523952017
2013,210,-117.08248,46.78105,CF13GPGB_209_17-I,GB,144.35695538057743,46.543,3.5923,,,,,,,171.31318226538312,,,1,,Cicer arietinum (Garbonzo Beans),1443.5695538057744,1713.1318226538313
2013,211,-117.08206000000001,46.78085,CF13GPGB_210_18-I,GB,216.9455380577428,46.711000000000006,3.6015,,,,,,,257.4564585749649,,,1,,Cicer arietinum (Garbonzo Beans),2169.455380577428,2574.5645857496493
2013,212,-117.08164,46.78099,CF13GPGB_211_19-I,GB,175.93503937007873,46.638000000000005,3.8199,,,,,,,208.78794088593568,,,1,,Cicer arietinum (Garbonzo Beans),1759.3503937007872,2087.8794088593568
2013,213,-117.08123,46.78099,CF13GPSW_212_20-I,SW,345.7185039370079,,,10.3,6.9,77.8,26.0,,61.0,503.51396236871483,,,1,,Triticum aestivum (Spring Wheat),3457.185039370079,5035.139623687148
2013,214,-117.08081000000001,46.78085,CF13GPSW_213_21-I,SW,387.95931758530185,,,9.1,10.0,71.2,24.6,,63.5,567.9941996862341,,,1,,Triticum aestivum (Spring Wheat),3879.5931758530187,5679.941996862341
2013,215,-117.08044,46.78112,CF13GPSW_214_22-I,SW,367.86417322834643,,,10.6,6.8,77.3,26.8,,63.9,537.3191353312977,,,1,,Triticum aestivum (Spring Wheat),3678.641732283464,5373.191353312977
2013,216,-117.07996999999999,46.781079999999996,CF13GPWW_216_23-I,WW,370.32480314960634,,,10.8,9.5,72.4,30.2,,59.0,499.68888147935183,,,1,,Triticum aestivum (Winter Wheat),3703.2480314960635,4996.888814793519
2013,217,-117.07955,46.78105,CF13GPWW_217_24-I,WW,413.7959317585302,,,10.5,9.3,73.7,27.9,,60.4,546.3079147451025,,,1,,Triticum aestivum (Winter Wheat),4137.9593175853015,5463.079147451025
2013,218,-117.07914,46.78097,CF13GPWW_218_25-I,WW,324.3930446194225,,,8.5,9.2,76.0,20.5,,59.7,450.4310350098794,,,1,,Triticum aestivum (Winter Wheat),3243.9304461942247,4504.310350098794
2013,219,-117.07871999999999,46.78098,CF13GPWW_219_26-I,WW,383.85826771653535,,,8.8,9.3,74.0,21.5,,58.8,514.2023540998214,,,1,,Triticum aestivum (Winter Wheat),3838.5826771653537,5142.023540998214
2013,220,-117.0783,46.78099,CF13GPWW_220_27-I,WW,427.3293963254593,,,9.7,9.3,73.8,24.6,,59.2,560.8213873655719,,,1,,Triticum aestivum (Winter Wheat),4273.293963254593,5608.213873655719
2013,221,-117.07788000000001,46.78092,CF13GPWW_221_28-I,WW,415.84645669291336,,,9.8,9.4,74.3,25.2,,60.6,548.5069257482039,,,1,,Triticum aestivum (Winter Wheat),4158.464566929134,5485.069257482039
2013,222,-117.07746000000002,46.78109,CF13GPWW_222_29-I,WW,444.9639107611548,,,10.1,9.3,73.5,26.3,,60.3,579.7328819922443,,,1,,Triticum aestivum (Winter Wheat),4449.639107611548,5797.328819922443
2013,223,-117.07705,46.78086,CF13GPWW_223_30-I,WW,301.42716535433067,,,10.1,9.0,73.0,26.1,,54.8,425.8021117751432,,,1,,Triticum aestivum (Winter Wheat),3014.2716535433065,4258.021117751432
2013,224,-117.07663000000001,46.78099,CF13GPWW_224_31-I,WW,405.1837270341207,,,9.6,9.0,75.3,24.5,,59.3,537.0720685320763,,,1,,Triticum aestivum (Winter Wheat),4051.837270341207,5370.720685320763
2013,226,-117.08586000000001,46.78132,CF13GPSW_225_8-J,SW,269.84908136482943,,,9.8,6.8,77.4,23.6,,61.5,387.6999438857917,,,1,,Triticum aestivum (Spring Wheat),2698.4908136482945,3876.999438857917
2013,227,-117.08543,46.781220000000005,CF13GPSW_226_9-J,SW,227.1981627296588,,,10.9,6.5,75.8,25.1,,56.1,322.59368484674303,,,1,,Triticum aestivum (Spring Wheat),2271.981627296588,3225.9368484674305
2013,228,-117.08503999999999,46.78136,CF13GPSW_227_10-J,SW,189.8786089238845,,,9.8,9.7,70.9,26.6,,60.3,259.1863517060368,45.093999999999994,0.45299999999999996,1,,Triticum aestivum (Spring Wheat),1898.786089238845,2591.8635170603684
2013,229,-117.08462,46.781209999999994,CF13GPSW_228_11-J,SW,371.96522309711287,,,9.5,6.8,78.7,22.1,,61.2,543.5793525465908,,,1,,Triticum aestivum (Spring Wheat),3719.6522309711286,5435.793525465908
2013,230,-117.08421000000001,46.781290000000006,CF13GPGB_229_12-J,GB,104.16666666666666,46.092,3.6185,,,,,,,123.61803493013441,,,1,,Cicer arietinum (Garbonzo Beans),1041.6666666666665,1236.1803493013442
2013,231,-117.08379,46.78125,CF13GPSB_230_13-J,SB,333.005249343832,,,12.8,8.7,63.5,,,52.0,311.18314912470805,,,1,,Hordeum vulgare (Spring Barley),3330.05249343832,3111.8314912470805
2013,232,-117.08328,46.78127,CF13GPGB_231_14-J,GB,212.0242782152231,46.68899999999999,3.6180000000000003,,,,,,,251.6162364522815,,,1,,Cicer arietinum (Garbonzo Beans),2120.242782152231,2516.162364522815
2013,233,-117.08295,46.78123,CF13GPGB_232_15-J,GB,239.09120734908132,46.544,3.5464,,,,,,,283.73745812704084,,,1,,Cicer arietinum (Garbonzo Beans),2390.9120734908133,2837.3745812704083
2013,234,-117.08253,46.7813,CF13GPGB_233_16-J,GB,335.05577427821515,46.341,3.3053,,,,,,,397.62178951936926,,,1,,Cicer arietinum (Garbonzo Beans),3350.5577427821518,3976.2178951936926
2013,235,-117.08211999999999,46.78134,CF13GPGB_234_17-J,GB,160.761154855643,46.17100000000001,3.6253,,,,,,,190.78058934099488,,,1,,Cicer arietinum (Garbonzo Beans),1607.61154855643,1907.8058934099488
2013,236,-117.0817,46.78114,CF13GPGB_235_18-J,GB,152.1489501312336,46.643,3.7231,,,,,,,180.56020062629872,,,1,,Cicer arietinum (Garbonzo Beans),1521.489501312336,1805.6020062629873
2013,237,-117.08124,46.781259999999996,CF13GPSW_236_19-J,SW,319.06167979002623,,,10.8,6.5,76.1,25.8,,60.1,462.82255046930936,,,1,,Triticum aestivum (Spring Wheat),3190.616797900262,4628.225504693093
2013,238,-117.08086000000002,46.781279999999995,CF13GPSW_237_20-J,SW,351.0498687664042,,,9.6,6.7,78.2,23.4,,62.9,511.6522447485959,,,1,,Triticum aestivum (Spring Wheat),3510.498687664042,5116.522447485959
2013,239,-117.08045,46.78115,CF13GPSW_238_21-J,SW,365.8136482939632,,,10.3,6.6,77.6,25.3,,61.6,534.1890267236512,,,1,,Triticum aestivum (Spring Wheat),3658.1364829396316,5341.890267236512
2013,240,-117.08011,46.78145,CF13GPSW_239_22-J,SW,204.6423884514436,,,11.2,6.6,77.0,27.9,,61.5,288.1624901626307,,,1,,Triticum aestivum (Spring Wheat),2046.423884514436,2881.6249016263073
2013,241,-117.07961,46.78137,CF13GPWW_241_23-J,WW,413.3858267716535,,,11.7,9.3,71.9,31.7,,60.6,545.8681125444822,,,1,,Triticum aestivum (Winter Wheat),4133.858267716535,5458.681125444822
2013,242,-117.07919,46.78133,CF13GPWW_242_24-J,WW,339.15682414698165,,,9.6,9.3,74.9,24.6,,61.5,466.2639142322098,,,1,,Triticum aestivum (Winter Wheat),3391.5682414698167,4662.6391423220975
2013,243,-117.07876999999999,46.781259999999996,CF13GPWW_243_25-J,WW,353.1003937007874,,,8.6,9.4,75.7,21.2,,58.4,481.2171890532997,,,1,,Triticum aestivum (Winter Wheat),3531.003937007874,4812.171890532997
2013,244,-117.07838999999998,46.781290000000006,CF13GPWW_244_26-J,WW,323.98293963254594,,,9.1,9.6,73.9,23.5,,59.1,449.9912328092591,,,1,,Triticum aestivum (Winter Wheat),3239.829396325459,4499.9123280925905
2013,245,-117.07793999999998,46.78127,CF13GPWW_245_27-J,WW,425.68897637795266,,,10.7,9.4,72.7,28.5,,59.1,559.0621785630908,,,1,,Triticum aestivum (Winter Wheat),4256.889763779526,5590.621785630909
2013,246,-117.07751999999999,46.781209999999994,CF13GPWW_246_28-J,WW,470.8005249343832,,,10.0,9.2,74.4,26.2,,61.1,607.4404206313228,,,1,,Triticum aestivum (Winter Wheat),4708.005249343832,6074.404206313228
2013,247,-117.0771,46.78137,CF13GPWW_247_29-J,WW,393.29068241469815,,,10.8,9.4,71.6,28.9,,58.4,524.3178047140881,,,1,,Triticum aestivum (Winter Wheat),3932.9068241469813,5243.178047140881
2013,248,-117.0767,46.78116,CF13GPWW_248_30-J,WW,470.8005249343832,,,9.0,9.1,74.9,22.1,,59.9,607.4404206313228,,,1,,Triticum aestivum (Winter Wheat),4708.005249343832,6074.404206313228
2013,249,-117.08586000000001,46.78153,CF13GPWW_248_9-K,WW,40.60039370078739,,,14.3,9.1,67.5,39.3,,56.6,146.0879121806391,,,1,,Triticum aestivum (Winter Wheat),406.0039370078739,1460.8791218063911
2013,250,-117.08545,46.78164,CF13GPSW_249_10-K,SW,298.14632545931755,,,8.8,7.6,75.4,22.7,,60.3,430.8954426713143,,,1,,Triticum aestivum (Spring Wheat),2981.4632545931754,4308.954426713143
2013,251,-117.08503,46.781490000000005,CF13GPSW_250_11-K,SW,209.97375328083987,,,8.8,7.6,75.7,22.2,,60.4,296.30077254251177,,,1,,Triticum aestivum (Spring Wheat),2099.7375328083986,2963.0077254251178
2013,252,-117.08458,46.78156,CF13GPSW_251_12-K,SW,264.51771653543307,,,8.9,9.2,74.4,22.9,,60.5,379.56166150591065,,,1,,Triticum aestivum (Spring Wheat),2645.1771653543306,3795.6166150591066
2013,253,-117.08418999999999,46.78153,CF13GPSW_252_13-K,SW,238.6811023622047,,,11.2,6.5,77.3,27.7,,60.1,340.12229304956384,,,1,,Triticum aestivum (Spring Wheat),2386.8110236220473,3401.222930495638
2013,254,-117.08377,46.7816,CF13GPGB_253_14-K,GB,151.738845144357,46.215,3.1322,,,,,,,180.07351544940846,,,1,,Cicer arietinum (Garbonzo Beans),1517.38845144357,1800.7351544940846
2013,255,-117.08336000000001,46.78152,CF13GPSB_254_15-K,SB,285.84317585301835,,,11.7,6.2,65.8,,,53.0,267.1116440146817,,,1,,Hordeum vulgare (Spring Barley),2858.4317585301833,2671.116440146817
2013,256,-117.08294,46.78159,CF13GPGB_255_16-K,GB,191.5190288713911,46.402,3.6318,,,,,,,227.2819776077668,,,1,,Cicer arietinum (Garbonzo Beans),1915.190288713911,2272.819776077668
2013,257,-117.08252,46.781620000000004,CF13GPGB_256_17-K,GB,138.61548556430444,46.651,3.4872,,,,,,,164.49958978891902,,,1,,Cicer arietinum (Garbonzo Beans),1386.1548556430444,1644.9958978891902
2013,258,-117.0821,46.78143,CF13GPGB_257_18-K,GB,90.22309711286087,47.086999999999996,3.9031,,,,,,,107.07073891586442,,,1,,Cicer arietinum (Garbonzo Beans),902.2309711286086,1070.7073891586442
2013,259,-117.08168,46.78156,CF13GPGB_258_19-K,GB,87.76246719160105,46.442,3.5426,,,,,,,104.15062785452271,45.09,0.49455,1,,Cicer arietinum (Garbonzo Beans),877.6246719160105,1041.5062785452271
2013,260,-117.08126999999999,46.78157,CF13GPGB_259_20-K,GB,137.79527559055114,45.998999999999995,3.7793,,,,,,,163.52621943513844,,,1,,Cicer arietinum (Garbonzo Beans),1377.9527559055114,1635.2621943513846
2013,261,-117.08085,46.781420000000004,CF13GPSW_260_21-K,SW,284.2027559055118,,,12.0,9.6,68.8,32.4,,58.5,409.6107041393177,,,1,,Triticum aestivum (Spring Wheat),2842.027559055118,4096.1070413931775
2013,262,-117.08043,46.781690000000005,CF13GPSW_261_22-K,SW,300.6069553805774,,,10.1,6.7,77.5,24.2,,60.0,434.6515730004902,,,1,,Triticum aestivum (Spring Wheat),3006.069553805774,4346.515730004902
2013,263,-117.08001000000002,46.781659999999995,CF13GPSW_262_23-K,SW,286.25328083989496,,,8.8,6.8,79.1,21.3,,61.9,412.74081274696425,,,1,,Triticum aestivum (Spring Wheat),2862.53280839895,4127.408127469643
2013,264,-117.07959,46.781620000000004,CF13GPWW_264_24-K,WW,479.82283464566933,,,10.0,9.3,73.5,27.1,,59.4,617.1160690449691,,,1,,Triticum aestivum (Winter Wheat),4798.2283464566935,6171.160690449691
2013,265,-117.07916000000002,46.78153,CF13GPWW_265_25-K,WW,540.5183727034121,,,10.0,9.4,73.7,27.1,,61.5,682.2067947367718,,,1,,Triticum aestivum (Winter Wheat),5405.18372703412,6822.067947367718
2013,266,-117.07876,46.78155,CF13GPWW_266_26-K,WW,403.54330708661416,,,9.9,9.5,72.9,27.2,,60.2,535.3128597295953,,,1,,Triticum aestivum (Winter Wheat),4035.433070866142,5353.128597295953
2013,267,-117.07834,46.78156,CF13GPWW_267_27-K,WW,424.45866141732284,,,10.0,9.1,73.9,26.1,,59.0,556.1023622047244,46.018,0.28359,1,,Triticum aestivum (Winter Wheat),4244.586614173229,5561.023622047243
2013,268,-117.07791999999999,46.7815,CF13GPWW_268_28-K,WW,403.9534120734908,,,9.6,9.6,73.9,25.0,,59.7,535.7526619302155,,,1,,Triticum aestivum (Winter Wheat),4039.5341207349084,5357.526619302154
2013,269,-117.0775,46.781659999999995,CF13GPWW_269_29-K,WW,337.9265091863517,,,9.7,9.7,74.2,26.2,,58.2,464.9445076303489,,,1,,Triticum aestivum (Winter Wheat),3379.2650918635172,4649.445076303489
2013,270,-117.07708999999998,46.78143,CF13GPWW_270_30-K,WW,497.86745406824144,,,9.5,9.4,75.4,24.3,,60.1,636.4673658722619,,,1,,Triticum aestivum (Winter Wheat),4978.674540682415,6364.673658722619
2013,271,-117.07667,46.78156,CF13GPWW_271_31-K,WW,379.3471128608924,,,8.9,9.2,74.4,22.0,,58.8,509.3645298929982,,,1,,Triticum aestivum (Winter Wheat),3793.471128608924,5093.645298929981
2013,272,-117.08559,46.78181,CF13GPWW_271_9-L,WW,151.738845144357,,,13.3,9.1,69.6,36.4,,57.9,265.2743085487376,,,1,,Triticum aestivum (Winter Wheat),1517.38845144357,2652.7430854873764
2013,273,-117.08516999999999,46.781929999999996,CF13GPSW_272_10-L,SW,227.1981627296588,,,9.9,6.3,77.5,22.0,,56.6,322.59368484674303,,,1,,Triticum aestivum (Spring Wheat),2271.981627296588,3225.9368484674305
2013,274,-117.08475,46.78178,CF13GPSW_273_11-L,SW,310.0393700787401,,,9.0,6.5,78.9,21.3,,60.1,449.0500725956645,,,1,,Triticum aestivum (Spring Wheat),3100.393700787401,4490.5007259566455
2013,275,-117.08436,46.78188,CF13GPSW_274_12-L,SW,384.6784776902887,,,10.0,7.6,75.2,26.8,,62.1,562.9860259139996,,,1,,Triticum aestivum (Spring Wheat),3846.7847769028867,5629.860259139996
2013,276,-117.08391999999999,46.78182,CF13GPSW_275_13-L,SW,255.49540682414695,,,12.2,7.5,72.7,31.8,,59.3,365.7891836322657,,,1,,Triticum aestivum (Spring Wheat),2554.9540682414695,3657.8918363226567
2013,277,-117.0835,46.78188,CF13GPGB_276_14-L,GB,98.83530183727034,46.348,3.7255,,,,,,,117.2911276305606,,,1,,Cicer arietinum (Garbonzo Beans),988.3530183727033,1172.911276305606
2013,278,-117.08308000000001,46.7818,CF13GPSB_277_15-L,SB,385.90879265091866,,,10.3,9.0,63.5,,,54.4,360.61988094378114,,,1,,Hordeum vulgare (Spring Barley),3859.0879265091867,3606.198809437811
2013,279,-117.08265,46.781859999999995,CF13GPGB_278_16-L,GB,200.9514435695538,47.184,3.6089,,,,,,,238.47573667624354,,,1,,Cicer arietinum (Garbonzo Beans),2009.514435695538,2384.7573667624356
2013,280,-117.08225,46.781909999999996,CF13GPGB_279_17-L,GB,175.5249343832021,46.292,3.5711,,,,,,,208.30125570904542,,,1,,Cicer arietinum (Garbonzo Beans),1755.249343832021,2083.0125570904543
2013,281,-117.08181,46.7817,CF13GPGB_280_18-L,GB,152.55905511811022,46.405,3.6065,,,,,,,181.04688580318899,,,1,,Cicer arietinum (Garbonzo Beans),1525.5905511811022,1810.4688580318898
2013,282,-117.08141,46.78185,CF13GPGB_281_19-L,GB,92.68372703412074,46.321999999999996,3.6219,,,,,,,109.99084997720621,,,1,,Cicer arietinum (Garbonzo Beans),926.8372703412074,1099.908499772062
2013,283,-117.08098999999999,46.78185,CF13GPGB_282_20-L,GB,141.48622047244098,46.443999999999996,3.5772,,,,,,,167.9063860271511,,,1,,Cicer arietinum (Garbonzo Beans),1414.8622047244098,1679.0638602715107
2013,284,-117.08057,46.78171,CF13GPSW_283_21-L,SW,262.8772965879265,,,10.1,6.3,77.3,23.4,,58.9,377.05757461979334,,,1,,Triticum aestivum (Spring Wheat),2628.772965879265,3770.5757461979333
2013,285,-117.08016,46.78197,CF13GPSW_284_22-L,SW,446.19422572178473,,,10.0,9.9,70.5,27.9,,62.9,656.8892841433967,,,1,,Triticum aestivum (Spring Wheat),4461.942257217847,6568.892841433967
2013,286,-117.07973999999999,46.781940000000006,CF13GPSW_285_23-L,SW,429.7900262467192,,,9.2,7.7,75.8,24.1,,62.7,631.8484152822243,,,1,,Triticum aestivum (Spring Wheat),4297.900262467192,6318.484152822243
2013,287,-117.07932,46.781909999999996,CF13GPWW_287_24-L,WW,556.1023622047244,,,10.1,9.3,73.7,27.3,,61.4,698.9192783603429,,,1,,Triticum aestivum (Winter Wheat),5561.023622047243,6989.192783603429
2013,288,-117.07887,46.7818,CF13GPWW_288_25-L,WW,402.7230971128609,,,9.3,9.5,75.0,23.4,,60.8,534.4332553283547,,,1,,Triticum aestivum (Winter Wheat),4027.230971128609,5344.332553283547
2013,289,-117.07848,46.78184,CF13GPWW_289_26-L,WW,409.28477690288713,,,9.9,9.5,74.0,25.6,,60.8,541.4700905382794,,,1,,Triticum aestivum (Winter Wheat),4092.8477690288714,5414.700905382793
2013,290,-117.07807,46.78184,CF13GPWW_290_27-L,WW,371.1450131233596,,,10.1,9.2,72.7,26.4,,57.0,500.56848588059233,,,1,,Triticum aestivum (Winter Wheat),3711.450131233596,5005.684858805924
2013,291,-117.07765,46.78178,CF13GPWW_291_28-L,WW,302.247375328084,,,9.5,9.1,73.3,23.9,,57.2,426.68171617638376,,,1,,Triticum aestivum (Winter Wheat),3022.47375328084,4266.817161763837
2013,292,-117.07723,46.78195,CF13GPWW_292_29-L,WW,325.62335958005247,,,9.6,9.4,72.4,24.7,,58.1,451.75044161174026,,,1,,Triticum aestivum (Winter Wheat),3256.2335958005247,4517.504416117403
2013,293,-117.07681000000001,46.78172,CF13GPWW_293_30-L,WW,329.31430446194224,,,11.3,9.2,71.3,30.2,,57.5,455.70866141732284,,,1,,Triticum aestivum (Winter Wheat),3293.1430446194227,4557.086614173229
2013,298,-117.08511999999999,46.78222,CF13GPWW_297_10-M,WW,214.07480314960628,,,10.9,9.1,72.6,30.1,,60.0,332.1242430430215,,,1,,Triticum aestivum (Winter Wheat),2140.748031496063,3321.2424304302153
2013,299,-117.0847,46.782059999999994,CF13GPSW_298_11-M,SW,312.5,,,9.3,9.3,73.2,24.1,,60.5,452.8062029248404,,,1,,Triticum aestivum (Spring Wheat),3125.0,4528.0620292484045
2013,300,-117.08428,46.78215,CF13GPSW_299_12-M,SW,348.99934383202105,,,10.0,9.9,70.6,26.9,,60.4,508.52213614094927,,,1,,Triticum aestivum (Spring Wheat),3489.9934383202108,5085.221361409493
2013,301,-117.08386000000002,46.782109999999996,CF13GPSW_300_13-M,SW,230.88910761154852,,,9.7,9.2,72.8,25.2,,58.3,328.22788034050683,,,1,,Triticum aestivum (Spring Wheat),2308.8910761154852,3282.278803405068
