HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,CropExists,Comments
2015,64,-117.079539999999,46.779333,GPHY15_GB_C5_64_24-C,GB,180.03608923884514,,,,,,,,,152.96916010498686,,,1,
2015,65,-117.079121999999,46.779254,GPHY15_GB_C6_65_25-C,GB,233.34973753280838,,,,,,,,,189.46850393700785,,,1,
2015,66,-117.078733845999,46.779286462,GPHY15_GB_C6_66_26-C,GB,185.7775590551181,,,,,,,,,174.29461942257217,,,1,
2015,67,-117.078285999999,46.779271,GPHY15_GB_C7_67_27-C,GB,129.18307086614172,,,,,,,,,117.7001312335958,,,1,
2015,68,-117.088230999999,46.779439000000004,GPHY15_WW_A1_68_3-D,WW,292.4048556430446,,,11.9,4.6,70.4,23.7,,54.5,649.4376714133491,,,1,",moisture"
2015,69,-117.087812999999,46.779414,GPHY15_WW_A2_69_4-D,WW,345.7185039370079,,,9.9,4.9,69,20.8,,54.8,685.9452258671415,,,1,",moisture"
2015,70,-117.087394999999,46.779587,GPHY15_WW_A2_70_5-D,WW,369.504593175853,,,13.7,13.9,65.8,34.1,,51.2,764.025590551181,,,1,
2015,71,-117.086976999999,46.779564,GPHY15_WW_A3_71_6-D,WW,448.244750656168,,,12,5,68.9,24.3,,57.8,756.1520613552038,,,1,",moisture"
2015,72,-117.086558999999,46.779649,GPHY15_WW_A4_72_7-D,WW,530.2657480314961,,,10.7,5,69,21.4,,58.7,812.3175297456537,,,1,",moisture"
2015,73,-117.086172455999,46.779636967,GPHY15_WW_A4_73_8-D,WW,365.4035433070866,,,11.8,4.5,68.7,22.3,,52.9,699.4249382808496,,,1,",moisture"
2015,74,-117.085691549999,46.779509631,GPHY15_WW_A6_74_9-D,WW,585.2198162729659,,,9.8,5.4,69.5,20.6,,59.3,849.9483935672552,,,1,",moisture"
2015,75,-117.085304999999,46.779642,GPHY15_WW_A6_75_10-D,WW,574.5570866141732,,,11,13.6,68.9,28.2,,60.2,781.25,,,1,
2015,76,-117.084886999999,46.77949,GPHY15_SC_B1_76_11-D,SC,269,,,,6.2,,,49.5,49.8,480,,,1,",empty residue bag"
2015,77,-117.084468999999,46.779579,GPHY15_SC_B2_77_12-D,SC,170,,,,6.7,,,48.9,51.1,360.5,,,1,",empty residue bag"
2015,78,-117.084050999999,46.779532,GPHY15_SC_B3_78_13-D,SC,181,,,,7.6,,,48.5,50.2,350,,,1,",empty residue bag"
2015,79,-117.083632999999,46.779595,GPHY15_SC_B3_79_14-D,SC,169.5,,,,8,,,43.9,51.4,348.5,,,1,",empty residue bag"
2015,80,-117.083214999999,46.779516,GPHY15_WW_B4_80_15-D,WW,384.26837270341207,,,13.2,5.3,68.4,30.1,,55.8,712.342996010653,,,1,",moisture"
2015,81,-117.082796999999,46.779585,GPHY15_SB_B5_81_16-D,SB,267.7985564304462,,,12.7,10.5,63.6,,,53.3,281.58973549559653,,,1,
2015,82,-117.082378999999,46.779622,GPHY15_GB_B6_82_17-D,GB,174.7047244094488,,,,,,,,,155.4297900262467,,,1,
2015,83,-117.081960999999,46.779424,GPHY15_GB_C1_83_18-D,GB,91.04330708661416,,,,,,,,,110.7283464566929,,,1,
2015,84,-117.081542999999,46.779563,GPHY15_GB_C1_84_19-D,GB,145.58727034120733,,,,,,,,,127.95275590551181,,,1,
2015,85,-117.081124999999,46.779565,GPHY15_SC_C2_85_20-D,SC,226.5,,,,5.3,,,47.7,48.5,394,,,1,",empty residue bag"
2015,86,-117.080706999999,46.779421,GPHY15_SW_C3_86_21-D,SW,238.6811023622047,,,12.7,11.2,67,33.9,,53.7,401.95669860325006,,,1,
2015,87,-117.080288999999,46.779684,GPHY15_SW_C3_87_22-D,SW,130.82349081364828,,,13.4,10,67.1,35.4,,51.9,285.766815691943,,,1,
2015,88,-117.079870999999,46.779655,GPHY15_GB_C4_88_23-D,GB,118.11023622047243,,,,,,,,,122.62139107611549,,,1,
2015,89,-117.079447018999,46.779606714,GPHY15_GB_C5_89_24-D,GB,173.88451443569554,,,,,,,,,163.22178477690287,,,1,
2015,90,-117.079034999999,46.77954,GPHY15_GB_C5_90_25-D,GB,145.1771653543307,,,,,,,,,161.17125984251967,,,1,
2015,91,-117.078616999999,46.779552,GPHY15_GB_C6_91_26-D,GB,160.3510498687664,,,,,,,,,155.01968503937007,,,1,
2015,92,-117.078198999999,46.779557,GPHY15_GB_C7_92_27-D,GB,240.7316272965879,,,,,,,,,243.6023622047244,,,1,
2015,93,-117.077780999999,46.779494,GPHY15_GB_C8_93_28-D,GB,128.36286089238845,,,,,,,,,105.80708661417323,,,1,
2015,94,-117.077362999999,46.779658,GPHY15_GB_C8_94_29-D,GB,138.61548556430446,,,,,,,,,105.39698162729658,,,1,
2015,95,-117.088073042999,46.77971682,GPHY15_WW_A1_95_3-E,WW,276.4107611548556,,,14.6,3.9,67.6,30.1,,50.4,638.4854050772115,,,1,",moisture"
2015,96,-117.087662999999,46.7797,GPHY15_WW_A1_96_4-E,WW,319.8818897637795,,,10.3,5,71,21.4,,54.4,668.2531033241498,,,1,",moisture"
2015,97,-117.087244999999,46.779873,GPHY15_WW_A2_97_5-E,WW,382.2178477690289,,,11,4,68.8,20.7,,56.4,710.9388593008917,,,1,",moisture"
2015,98,-117.086826999999,46.77985,GPHY15_WW_A3_98_6-E,WW,283.3825459317585,,,13.3,4.9,68.8,30,,55.1,643.2594698903997,,,1,",moisture"
2015,99,-117.086408999999,46.779935,GPHY15_WW_A3_99_7-E,WW,560.6135170603674,,,11,5.3,69.2,22.3,,60.6,833.0987530501201,,,1,",moisture"
2015,100,-117.085990999999,46.779905,GPHY15_WW_A4_100_8-E,WW,509.76049868766404,,,13.2,13.7,67.2,31.7,,58.1,736.5485564304462,,,1,
2015,101,-117.085572999999,46.77981,GPHY15_WW_A5_101_9-E,WW,470.8005249343832,,,11.6,4.8,68.7,22.6,,56.2,771.5975651625776,,,1,",moisture"
2015,102,-117.085154999999,46.779928,GPHY15_WW_A6_102_10-E,WW,453.1660104986876,,,10,5.5,69,21.2,,57,759.5219894586309,,,1,",moisture"
2015,103,-117.084736999999,46.779776,GPHY15_SC_B1_103_11-E,SC,192,,,,6.5,,,49,50,367,,,1,",empty residue bag"
2015,104,-117.084345216999,46.779882972,GPHY15_SC_B1_104_12-E,SC,139.5,,,,,,,,,350.5,,,1,",nir ERROR CODE  512 (030D),empty residue bag"
2015,105,-117.083900999999,46.779818,GPHY15_SC_B2_105_13-E,SC,107.5,,,,,,,,,322,,,1,",NIR ERROR CODE 64 (030E) 2X,empty residue bag"
2015,106,-117.083482999999,46.779881,GPHY15_SC_B3_106_14-E,SC,153.5,,,,6.8,,,44.4,49.4,342,,,1,",empty residue bag"
2015,107,-117.083064999999,46.779802,GPHY15_WW_B4_107_15-E,WW,294.04527559055117,,,11.7,4.3,69.3,21.6,,53.8,650.5609807811582,,,1,",moisture"
2015,108,-117.082646999999,46.779871,GPHY15_SB_B5_108_16-E,SB,378.11679790026244,,,13,10.9,62.6,,,50.3,380.3561480575613,,,1,
2015,109,-117.082193475999,46.779879765,GPHY15_GB_B6_109_17-E,GB,200.9514435695538,,,,,,,,,177.16535433070865,,,1,
2015,110,-117.081753308999,46.77967045,GPHY15_GB_C1_110_18-E,GB,110.31824146981627,,,,,,,,,93.09383202099737,,,1,
2015,111,-117.081392999999,46.779849,GPHY15_GB_C1_111_19-E,GB,106.62729658792651,,,,,,,,,100.88582677165354,,,1,
2015,112,-117.080974999999,46.779851,GPHY15_SC_C2_112_20-E,SC,153.5,,,,7.7,,,43.2,48.7,336,,,1,",empty residue bag"
2015,113,-117.080539085999,46.779690626,GPHY15_SW_C3_113_21-E,SW,196.0301837270341,,,14.2,10.6,66.6,37.1,,52.3,356.01088939117426,,,1,
2015,114,-117.080138999999,46.77997,GPHY15_SW_C3_114_22-E,SW,103.75656167979002,,,15.5,13,62.9,38.7,,,236.63057742782152,,,1,",sample too small"
2015,115,-117.079703085999,46.779924626,GPHY15_GB_C4_115_23-E,GB,109.08792650918635,,,,,,,,,123.44160104986877,,,1,
2015,116,-117.079302999999,46.779905,GPHY15_GB_C4_116_24-E,GB,144.76706036745406,,,,,,,,,134.51443569553805,,,1,
2015,117,-117.078884999999,46.779826,GPHY15_GB_C5_117_25-E,GB,230.06889763779526,,,,,,,,,200.13123359580052,,,1,
2015,118,-117.078466999999,46.779838,GPHY15_GB_C6_118_26-E,GB,119.750656167979,,,,,,,,,104.16666666666666,,,1,
2015,119,-117.078019159999,46.779826634,GPHY15_GB_C7_119_27-E,GB,206.69291338582676,,,,,,,,,180.03608923884514,,,1,
2015,120,-117.077630999999,46.77978,GPHY15_GB_C7_120_28-E,GB,148.04790026246718,,,,,,,,,146.40748031496062,,,1,
2015,121,-117.077212999999,46.779944,GPHY15_GB_C8_121_29-E,GB,61.9258530183727,,,,,,,,,76.27952755905511,,,1,
2015,122,-117.087698999999,46.779986,GPHY15_WW_A1_122_4-F,WW,341.20734908136484,,,14.5,8.7,68.3,38,,53.3,641.8143044619422,,,1,
2015,123,-117.087280999999,46.780159,GPHY15_WW_A1_123_5-F,WW,402.31299212598424,,,11.4,4.9,72.5,24.3,,57.1,724.699399056552,,,1,",moisture"
2015,124,-117.086862999999,46.780136,GPHY15_WW_A2_124_6-F,WW,380.16732283464563,,,12.6,4.5,69.7,25.1,,55,709.5347225911305,,,1,",moisture"
2015,125,-117.086444999999,46.780221,GPHY15_WW_A3_125_7-F,WW,448.244750656168,,,10.6,5,68.9,22.6,,56.3,756.1520613552038,,,1,",moisture"
2015,126,-117.086011274999,46.780183815,GPHY15_WW_A4_126_8-F,WW,478.1824146981627,,,12.1,5.1,69,25,,57.4,776.652457317718,,,1,",moisture"
2015,127,-117.085593274999,46.780088815,GPHY15_WW_A5_127_9-F,WW,637.3031496062991,,,11.4,5.2,69,23.6,,58.5,885.6134659951907,,,1,",moisture"
2015,128,-117.085190999999,46.780214,GPHY15_WW_A5_128_10-F,WW,384.26837270341207,,,11.9,4.3,68.6,22.5,,53.4,712.342996010653,,,1,",moisture"
2015,129,-117.084772999999,46.780062,GPHY15_WW_A6_129_11-F,WW,445.78412073490813,,,12.5,4.4,68.6,23.5,,57,754.4670973034904,,,1,",moisture"
2015,130,-117.084354999999,46.780151,GPHY15_SC_B1_130_12-F,SC,124.5,,,,,,,,,354,,,1,",NIR ERROR CODE 64 (030E) 2X,empty residue bag"
2015,131,-117.083936999999,46.780104,GPHY15_SC_B2_131_13-F,SC,228,,,,6.7,,,46.4,51.3,467,,,1,",empty residue bag"
2015,132,-117.083518999999,46.780167,GPHY15_SC_B2_132_14-F,SC,200,,,,6.6,,,49.3,49.8,426,,,1,",empty residue bag"
2015,133,-117.083100999999,46.780088,GPHY15_SC_B3_133_15-F,SC,187.5,,,,7.2,,,44.8,49.6,454.5,,,1,",empty residue bag"
2015,134,-117.082682999999,46.780157,GPHY15_WW_B4_134_16-F,WW,381.39763779527556,,,14.7,14,63.3,35.9,,55.8,878.8549868766404,,,1,
2015,135,-117.082264999999,46.780194,GPHY15_SB_B5_135_17-F,SB,348.58923884514434,,,13,10.8,62.6,,,51.7,271.279737499709,,,1,
2015,136,-117.081846999999,46.779996,GPHY15_GB_B6_136_18-F,GB,210.38385826771653,,,,,,,,,173.47440944881888,,,1,
2015,137,-117.081452871999,46.780147273,GPHY15_GB_B6_137_19-F,GB,143.53674540682414,,,,,,,,,109.90813648293963,,,1,
2015,138,-117.081010999999,46.780137,GPHY15_GB_C1_138_20-F,GB,193.15944881889763,,,,,,,,,181.26640419947506,,,1,
2015,139,-117.080592999999,46.779993,GPHY15_SC_C2_139_21-F,SC,85,,,,,,,,,207,,,1,",nir error code 64 (030e) 2x"
2015,140,-117.080174999999,46.780256,GPHY15_SC_C2_140_22-f,SC,139.5,,,,,,,,,307.5,,,1,",NIR ERROR DSP 8192,RAN 3X,empty residue bag"
2015,141,-117.079756999999,46.780226999999996,GPHY15_SW_C3_141_23-F,SW,116.46981627296587,,,13.5,11.2,66.1,35.3,,41.9,270.30428374557135,,,1,
2015,142,-117.079338999999,46.780191,GPHY15_GB_C4_142_24-F,GB,121.39107611548556,,,,,,,,,106.21719160104986,,,1,
2015,143,-117.078903097999,46.780103819,GPHY15_GB_C5_143_25-F,GB,117.29002624671915,,,,,,,,,102.5262467191601,,,1,
2015,144,-117.078502999999,46.780124,GPHY15_GB_C5_144_26-F,GB,115.64960629921259,,,,,,,,,136.9750656167979,,,1,
2015,145,-117.078084999999,46.780129,GPHY15_GB_C6_145_27-F,GB,92.68372703412074,,,,,,,,,127.13254593175853,,,1,
2015,146,-117.077666999999,46.780066,GPHY15_GB_C7_146_28-F,GB,108.26771653543307,,,,,,,,,109.49803149606299,,,1,
2015,147,-117.077248999999,46.78023,GPHY15_GB_C7_147_29-F,GB,80.79068241469815,,,,,,,,,93.09383202099737,,,1,
2015,148,-117.076830999999,46.780004,GPHY15_GB_C8_148_30-F,GB,282.9724409448819,,,,,,,,,221.4566929133858,,,1,
2015,149,-117.087102999999,46.780422,GPHY15_WW_A1_149_6-G,WW,479.8228346456693,,,12.9,5.2,69.2,28.6,,58.1,777.7757666855271,,,1,",moisture"
2015,150,-117.086684999999,46.780507,GPHY15_WW_A2_150_7-G,WW,336.69619422572174,,,11,4.4,70.1,22.1,,54.6,679.7670243441921,,,1,",moisture"
2015,151,-117.086225061999,46.780455442,GPHY15_WW_A3_151_8-G,WW,552.4114173228346,,,10.9,11.3,70.5,28.1,,59.1,718.9140419947506,,,1,
2015,152,-117.085833268999,46.780371217,GPHY15_WW_A4_152_9-G,WW,440.04265091863516,,,11.7,4.9,68.8,23.3,,58.9,750.5355145161589,,,1,",moisture"
2015,153,-117.085430999999,46.7805,GPHY15_WW_A4_153_10-G,WW,490.89566929133855,,,11.9,13.2,67.9,29.5,,57.8,744.3405511811023,,,1,
2015,154,-117.085012999999,46.780348,GPHY15_WW_A5_154_11-G,WW,431.4304461942257,,,11.2,4.4,68.8,21.2,,54.7,744.6381403351616,,,1,",moisture"
2015,155,-117.084594999999,46.780437,GPHY15_WW_A6_155_12-G,WW,258.36614173228344,,,15.8,4.1,65.9,36.4,,48.8,626.1290020313124,,,1,",moisture"
2015,156,-117.084176999999,46.78039,GPHY15_SC_B1_156_13-G,SC,143,,,,7.8,,,48.4,49,296.5,,,1,",empty residue bag"
2015,157,-117.083758999999,46.780453,GPHY15_SC_B1_157_14-G,SC,75.5,,,,,,,,,333.5,,,1,",nir ERROR 512 (O3Od) ran 2X"
2015,158,-117.083340999999,46.780374,GPHY15_SC_B2_158_15-G,SC,135,,,,,,,,,450.5,,,1,",ERROR :SAMPLE IN CELL. CLEANED PER INSTRUCTIONS 2X. RAN 3X"
2015,159,-117.082922999999,46.780443,GPHY15_SC_B3_159_16-G,SC,179,,,,6.5,,,45.5,48.4,480,,,1,
2015,160,-117.082504999999,46.78048,GPHY15_WW_B4_160_17-G,WW,313.32020997375326,,,12.9,5.1,67.5,25.9,,55.2,663.7598658529139,,,1,",moisture"
2015,161,-117.082086999999,46.780282,GPHY15_SB_B5_161_18-G,SB,482.2834645669291,,,12.1,10,62.7,,,53,485.13972897580487,,,1,
2015,162,-117.081645127999,46.780408727,GPHY15_GB_B6_162_19-G,GB,222.68700787401573,,,,,,,,,178.39566929133858,,,1,
2015,163,-117.081250999999,46.780423,GPHY15_GB_B6_163_20-G,GB,152.96916010498686,,,,,,,,,125.9022309711286,,,1,
2015,164,-117.080832999999,46.780279,GPHY15_GB_C1_164_21-G,GB,91.04330708661416,,,,,,,,,125.9022309711286,,,1,
2015,165,-117.080414999999,46.780542,GPHY15_GB_C1_165_22-G,GB,120.16076115485563,,,,,,,,,104.98687664041994,,,1,
2015,166,-117.079996999999,46.780513,GPHY15_SC_C2_166_23-G,SC,173,,,,7.2,,,42.6,50.1,473,,,1,
2015,167,-117.079578999999,46.780477,GPHY15_SW_C3_167_24-G,SW,124.67191601049868,,,15.1,12.5,62.8,37.7,,,267.7985564304462,,,1,",sample too small"
2015,168,-117.079160999999,46.780398,GPHY15_GB_C4_168_25-G,GB,90.22309711286088,,,,,,,,,80.38057742782152,,,1,
2015,169,-117.078742999999,46.78041,GPHY15_GB_C4_169_26-G,GB,152.55905511811022,,,,,,,,,139.76522579277793,,,1,
2015,170,-117.078324999999,46.780415,GPHY15_GB_C5_170_27-G,GB,107.03740157480314,,,,,,,,,107.44750656167979,,,1,
2015,171,-117.077906999999,46.780352,GPHY15_GB_C6_171_28-G,GB,74.63910761154855,,,,,,,,,78.74015748031496,,,1,
2015,172,-117.077488999999,46.780516,GPHY15_GB_C6_172_29-G,GB,97.60498687664041,,,,,,,,,88.58267716535433,,,1,
2015,173,-117.077070999999,46.78029,GPHY15_GB_C7_173_30-G,GB,85.71194225721784,,,,,,,,,91.86351706036744,,,1,
2015,174,-117.076652999999,46.780414,GPHY15_GB_C8_174_31-G,GB,191.10892388451444,,,,,,,,,171.83398950131232,,,1,
2015,175,-117.086878999999,46.780708,GPHY15_WW_A1_175_6-H,WW,446.19422572178473,,,11.8,5,68.7,24,,56.5,754.7479246454426,,,1,",moisture"
2015,176,-117.086476778999,46.780800969,GPHY15_WW_A1_176_7-H,WW,567.9954068241469,,,11.3,4.3,69.5,21.5,,58.7,838.1536452052605,,,1,",moisture"
2015,177,-117.086042999999,46.780763,GPHY15_WW_A2_177_8-H,WW,412.1555118110236,,,10.5,4.7,68.9,21.1,,57.1,731.4392552634059,,,1,",moisture"
2015,178,-117.085624999999,46.780668,GPHY15_WW_A3_178_9-H,WW,519.6030183727033,,,11,5,68.9,21.4,,60,805.0160188548952,,,1,",moisture"
2015,179,-117.085206999999,46.780786,GPHY15_WW_A4_179_10-H,WW,648.7860892388451,,,9.9,5.5,69.9,21.1,,59.3,893.4766315698537,,,1,",moisture"
2015,180,-117.084788999999,46.780634,GPHY15_WW_A5_180_11-H,WW,322.752624671916,,,14.1,13.5,65.2,34,,52,750.9022309711286,,,1,
2015,181,-117.084370999999,46.780723,GPHY15_WW_B4_181_12-H,WW,336.69619422572174,,,12.9,4.7,68.2,26.3,,54.6,679.7670243441921,,,1,",moisture"
2015,182,-117.083921192999,46.780656922,GPHY15_SC_B1_182_13-H,SC,151.0234302357069,,,,,,,,,349.09809688827664,,,1,"empty biomass bag,empty biomass bag"
2015,183,-117.083534999999,46.780739,GPHY15_SC_B1_183_14-H,SC,182.5,,,,7,,,46.5,47.3,408,,,1,",empty residue bag"
2015,184,-117.083116999999,46.78066,GPHY15_SC_B2_184_15-H,SC,238,,,,6.6,,,49.4,51,424,,,1,",empty residue bag"
2015,185,-117.082698999999,46.780729,GPHY15_SC_B3_185_16-H,SC,171,,,,7.4,,,43.4,48.4,455.5,,,1,",empty residue bag"
2015,186,-117.082280999999,46.780766,GPHY15_WW_B4_186_17-H,WW,353.92060367454064,,,13.9,5,67.5,33.6,,57.5,691.5617727061865,,,1,",moisture"
2015,187,-117.081862999999,46.780568,GPHY15_SB_B5_187_18-H,SB,95.14435695538057,,,15.7,11.3,59.4,,,,303.62277689797554,,,1,",sample small"
2015,188,-117.081444999999,46.780707,GPHY15_SB_B5_188_19-H,SB,255.08530183727032,,,15.3,8.2,61.3,,,48.4,293.6351706036745,,,1,"Paper document originally said ""Bag Wt 272g"", I think this should be the 259g Bag. It might have been  tared with the paper bag(s) inside"
2015,189,-117.081026999999,46.780709,GPHY15_GB_B6_189_20-H,GB,208.74343832020998,,,,,,,,,175.5249343832021,,,1,
2015,190,-117.080608999999,46.780565,GPHY15_GB_C1_190_21-H,GB,168.14304461942257,,,,,,,,,162.4015748031496,,,1,
2015,191,-117.080190999999,46.780828,GPHY15_GB_C1_191_22-H,GB,139.8458005249344,,,,,,,,,134.10433070866142,,,1,
2015,192,-117.079772999999,46.780799,GPHY15_SC_C2_192_23-H,SC,110,,,,,,,,,267,,,1,",NIR ERROR DSP 8192,RAN 3X"
2015,193,-117.079354999999,46.780763,GPHY15_SW_C3_193_24-H,SW,202.1817585301837,,,13.8,13.2,64.8,34.1,,55.9,348.58923884514434,,,1,
2015,194,-117.078913116999,46.780663534,GPHY15_GB_C4_194_25-H,GB,72.998687664042,,,,,,,,,67.25721784776903,,,1,
2015,195,-117.078518999999,46.780696,GPHY15_GB_C4_195_26-H,GB,118.93044619422571,,,,,,,,,107.85761154855642,,,1,
2015,196,-117.078100999999,46.780701,GPHY15_GB_C5_196_27-H,GB,210.38385826771653,,,,,,,,,162.81167979002623,,,1,
2015,197,-117.077682999999,46.780638,GPHY15_GB_C6_197_28-H,GB,95.14435695538057,,,,,,,,,83.251312335958,,,1,
2015,198,-117.077264999999,46.780802,GPHY15_GB_C6_198_29-H,GB,120.57086614173228,,,,,,,,,90.22309711286088,,,1,
2015,199,-117.076846999999,46.780576,GPHY15_GB_C7_199_30-H,GB,272.7198162729659,,,,,,,,,219.40616797900262,,,1,
2015,200,-117.086626194999,46.781053103,GPHY15_WW_A1_200_7-I,WW,533.9566929133858,,,13.6,4.2,68.4,27.3,,55.5,814.8449758232239,,,1,",moisture"
2015,201,-117.086241999999,46.781049,GPHY15_WW_A1_201_8-I,WW,299.78674540682414,,,14.6,4.3,67.6,32.8,,51.5,654.4925635684897,,,1,",moisture"
2015,202,-117.085823999999,46.780954,GPHY15_WW_A2_202_9-I,WW,485.97440944881885,,,10,5.1,72.8,21.1,,59.5,781.9881768148107,,,1,",moisture"
2015,203,-117.085405999999,46.781072,GPHY15_WW_A3_203_10-I,WW,236.63057742782152,,,12.7,3.7,68.4,22.9,,49.8,611.2451529078432,,,1,",moisture"
2015,204,-117.084987999999,46.78092,GPHY15_WW_A4_204_11-I,WW,417.0767716535433,,,11.6,4.5,68.7,22,,53.7,734.8091833668329,,,1,",moisture"
2015,205,-117.084569999999,46.781009,GPHY15_WW_A5_205_12-I,WW,350.6397637795275,,,11.6,5.4,70.4,25.7,,57.1,689.3151539705685,,,1,",moisture"
2015,206,-117.084151999999,46.780962,GPHY15_WW_A6_206_13-I,WW,429.79002624671915,,,10.3,5.7,69.7,22,,61,743.5148309673526,,,1,",moisture"
2015,207,-117.083754973999,46.781039378,GPHY15_WW_A6_207_14-I,WW,544.6194225721785,,,10.7,5,71.1,21.9,,58.2,822.1464867139824,,,1,",moisture"
2015,208,-117.083315999999,46.780946,GPHY15_SC_B1_208_15-I,SC,99,,,,,,,,,247,,,1,",NIR ERROR DSP 8192,RAN 3X,empty residue bag"
2015,209,-117.082897999999,46.781015,GPHY15_SC_B2_209_16-I,SC,148,,,,7.5,,,46.2,48.7,360,,,1,",empty residue bag"
2015,210,-117.082479999999,46.781052,GPHY15_SC_B3_210_17-I,SC,171.5,,,,6.1,,,48.1,46.2,324.5,,,1,",empty residue bag"
2015,211,-117.082061999999,46.780854,GPHY15_WW_B4_211_18-I,WW,260.8267716535433,,,15.4,4.3,66.5,38.6,,56.7,627.813966083026,,,1,",moisture"
2015,212,-117.081643999999,46.780993,GPHY15_WW_B4_212_19-I,WW,181.6765091863517,,,15.3,5.1,60,41.1,,58.5,573.6142890862419,,,1,",moisture"
2015,213,-117.081225999999,46.780995,GPHY15_SB_B5_213_20-I,SB,359.251968503937,,,12.7,10.8,64.1,,,54.5,269.91902710431265,,,1,
2015,214,-117.080807999999,46.780851,GPHY15_GB_B6_214_21-I,GB,200.54133858267716,,,,,,,,,168.14304461942257,,,1,
2015,215,-117.080437712999,46.781118063,GPHY15_GB_B6_215_22-I,GB,208.33333333333331,,,,,,,,,193.56955380577426,,,1,
2015,216,-117.079971999999,46.781085,GPHY15_GB_C1_216_23-I,GB,139.8458005249344,,,,,,,,,143.94685039370077,,,1,
2015,217,-117.079553999999,46.781049,GPHY15_SC_C2_217_24-I,SC,121.5,,,,,,,,,244.5,,,1,",nir error code 64 (030e),      3x"
2015,218,-117.079135999999,46.78097,GPHY15_SW_C3_218_25-I,SW,286.6633858267716,,,12.2,10.9,65.9,31.4,,56.3,453.6457339668352,,,1,
2015,219,-117.078717999999,46.780982,GPHY15_SW_C3_219_26-I,SW,199.72112860892386,,,10.3,11.4,68.6,27.2,,57.8,359.98696903452696,,,1,
2015,220,-117.078299999999,46.780987,GPHY15_GB_C4_220_27-I,GB,99.24540682414698,,,,,,,,,123.03149606299212,,,1,
2015,221,-117.077881999999,46.780924,GPHY15_GB_C5_221_28-I,GB,220.22637795275588,,,,,,,,,184.13713910761155,,,1,
2015,222,-117.077463999999,46.781088,GPHY15_GB_C5_222_29-I,GB,172.6541994750656,,,,,,,,,137.38517060367454,,,1,
2015,223,-117.077045999999,46.780862,GPHY15_GB_C6_223_30-I,GB,106.21719160104986,,,,,,,,,111.54855643044618,,,1,
2015,224,-117.076627999999,46.780986,GPHY15_GB_C7_224_31-I,GB,127.95275590551181,,,,,,,,,102.11614173228345,,,1,
2015,225,-117.086294999999,46.781365,GPHY15_WW_A1_225_7-J,WW,802.5754593175852,,,9.5,9.1,74.9,24.9,,59.2,1078.1660104986877,,,1,",starch"
2015,226,-117.085861262999,46.781320619,GPHY15_WW_A2_226_8-J,WW,465.4691601049868,,,9.8,4.8,71.4,20.2,,56.3,767.9468097171982,,,1,",moisture"
2015,227,-117.085432781999,46.781222028,GPHY15_WW_A3_227_9-J,WW,406.8241469816273,,,11.7,4.3,68.6,22,,53.3,727.7884998180267,,,1,",moisture"
2015,228,-117.085040999999,46.781358,GPHY15_WW_A3_228_10-J,WW,208.33333333333331,,,12.2,3.9,68.7,21.2,,53.5,591.8680663131381,,,1,",moisture"
2015,229,-117.084622999999,46.781206,GPHY15_WW_A4_229_11-J,WW,418.3070866141732,,,12.6,4.6,67.8,25.1,,49.8,735.6516653926897,,,1,",moisture"
2015,230,-117.084204999999,46.781295,GPHY15_WW_A5_230_12-J,WW,484.744094488189,,,10.6,5.4,71.4,23.1,,55.6,781.145694788954,,,1,",moisture"
2015,231,-117.083786999999,46.781248,GPHY15_WW_A6_231_13-J,WW,323.98293963254594,,,10,5.5,73.1,21.4,,56.3,671.0613767436723,,,1,",moisture,starch"
2015,232,-117.083282254999,46.781270442,GPHY15_SC_B1_232_14-J,SC,143,,,,,,,,,276.5,,,1,",nir error code 64 (030e) 2x,empty residue bag"
2015,233,-117.082950999999,46.781232,GPHY15_SC_B1_233_15-J,SC,198.5,,,,6.5,,,48.9,50.6,385,,,1,",empty residue bag"
2015,234,-117.082532999999,46.781301,GPHY15_SC_B2_234_16-J,SC,233.5,,,,6.6,,,49.6,50.5,508,,,1,
2015,235,-117.082114999999,46.781338,GPHY15_SC_B3_235_17-J,SC,171.5,,,,5.7,,,48.3,49.3,464.5,,,1,
2015,236,-117.081696999999,46.78114,GPHY15_WW_B4_236_18-J,WW,176.75524934383202,,,13.3,5.2,68.4,31.6,,56.5,570.2443609828149,,,1,",moisture"
2015,237,-117.081243669999,46.781263475,GPHY15_SB_B5_237_19-J,SB,204.64238845144357,,,16.1,10.1,59.4,,,48.3,289.64932783755944,,,1,
2015,238,-117.080860999999,46.781281,GPHY15_SB_B5_238_20-J,SB,375.246062992126,,,13.9,9.6,62.5,,,51.6,377.4684115755625,,,1,
2015,239,-117.080454950999,46.781153378,GPHY15_GB_B6_239_21-J,GB,187.00787401574803,,,,,,,,,185.7775590551181,,,1,
2015,240,-117.080110527999,46.78144636,GPHY15_GB_B6_240_22-J,GB,79.1502624671916,,,,,,,,,73.81889763779527,,,1,
2015,241,-117.079606999999,46.781371,GPHY15_GB_C1_241_23-J,GB,225.55774278215222,,,,,,,,,188.23818897637796,,,1,
